$Y:\mLB_TP2\08_Projektbearbeitung\utg\Pruefung\Druckproben\Druckversuch_DIN50106.zs2
Vorkraft                                500 N
Prüfgeschwindigkeit                     0.0067 1/s
Durchmesser                             9.95 mm
Probenhoehe                             13.99 mm
$
         Standardweg;       Standardkraft;           Pruefzeit
 9.146607398987e+000; 1.515905625000e+005; 1.088600006104e+002
 9.148414611816e+000; 1.516342031250e+005; 1.088799972534e+002
 9.150296211243e+000; 1.516771250000e+005; 1.089000015259e+002
 9.152177810669e+000; 1.517246875000e+005; 1.089199981689e+002
 9.154010772705e+000; 1.517690468750e+005; 1.089400024414e+002
 9.155991554260e+000; 1.518094687500e+005; 1.089599990845e+002
 9.157848358154e+000; 1.518552500000e+005; 1.089800033569e+002
 9.159705162048e+000; 1.518985312500e+005; 1.090000000000e+002
 9.161587715149e+000; 1.519389375000e+005; 1.090200042725e+002
 9.163444519043e+000; 1.519807968750e+005; 1.090400009155e+002
 9.165301322937e+000; 1.520255000000e+005; 1.090599975586e+002
 9.167158126831e+000; 1.520684218750e+005; 1.090800018311e+002
 9.169040679932e+000; 1.521131406250e+005; 1.090999984741e+002
 9.170897483826e+000; 1.521610625000e+005; 1.091200027466e+002
 9.172779083252e+000; 1.522093437500e+005; 1.091399993896e+002
 9.174759864807e+000; 1.522590625000e+005; 1.091600036621e+002
 9.176542282104e+000; 1.523112968750e+005; 1.091800003052e+002
 9.178449630737e+000; 1.523624375000e+005; 1.091999969482e+002
 9.180356025696e+000; 1.524128750000e+005; 1.092200012207e+002
 9.182163238525e+000; 1.524640156250e+005; 1.092399978638e+002
 9.184094429016e+000; 1.525162343750e+005; 1.092600021362e+002
 9.185927391052e+000; 1.525695312500e+005; 1.092799987793e+002
 9.187784194946e+000; 1.526249687500e+005; 1.093000030518e+002
 9.189715385437e+000; 1.526764843750e+005; 1.093199996948e+002
 9.191596984863e+000; 1.527287031250e+005; 1.093400039673e+002
 9.193478584290e+000; 1.527827187500e+005; 1.093600006104e+002
 9.195286750793e+000; 1.528295625000e+005; 1.093799972534e+002
 9.197217941284e+000; 1.528764218750e+005; 1.094000015259e+002
 9.199049949646e+000; 1.529265000000e+005; 1.094199981689e+002
 9.200931549072e+000; 1.529719218750e+005; 1.094400024414e+002
 9.202814102173e+000; 1.530187812500e+005; 1.094599990845e+002
 9.204621315002e+000; 1.530652812500e+005; 1.094800033569e+002
 9.206577301025e+000; 1.531139218750e+005; 1.095000000000e+002
 9.208458900452e+000; 1.531561250000e+005; 1.095200042725e+002
 9.210291862488e+000; 1.532072812500e+005; 1.095400009155e+002
 9.212198257446e+000; 1.532469843750e+005; 1.095599975586e+002
 9.214079856873e+000; 1.532949062500e+005; 1.095800018311e+002
 9.215936660767e+000; 1.533385468750e+005; 1.095999984741e+002
 9.217794418335e+000; 1.533843281250e+005; 1.096200027466e+002
 9.219676017761e+000; 1.534301093750e+005; 1.096399993896e+002
 9.221508026123e+000; 1.534823281250e+005; 1.096600036621e+002
 9.223414421082e+000; 1.535284687500e+005; 1.096800003052e+002
 9.225395202637e+000; 1.535781875000e+005; 1.096999969482e+002
 9.227178573608e+000; 1.536325625000e+005; 1.097200012207e+002
 9.229084968567e+000; 1.536808437500e+005; 1.097399978638e+002
 9.230966567993e+000; 1.537291406250e+005; 1.097600021362e+002
 9.232749938965e+000; 1.537802812500e+005; 1.097799987793e+002
 9.234681129456e+000; 1.538303593750e+005; 1.098000030518e+002
 9.236513137817e+000; 1.538800781250e+005; 1.098199996948e+002
 9.238394737244e+000; 1.539337343750e+005; 1.098400039673e+002
 9.240301132202e+000; 1.539866562500e+005; 1.098600006104e+002
 9.242208480835e+000; 1.540392500000e+005; 1.098799972534e+002
 9.244090080261e+000; 1.540911093750e+005; 1.099000015259e+002
 9.245922088623e+000; 1.541408281250e+005; 1.099199981689e+002
 9.247853279114e+000; 1.541880312500e+005; 1.099400024414e+002
 9.249661445618e+000; 1.542359687500e+005; 1.099599990845e+002
 9.251567840576e+000; 1.542824687500e+005; 1.099800033569e+002
 9.253449440002e+000; 1.543264531250e+005; 1.100000000000e+002
 9.255281448364e+000; 1.543693750000e+005; 1.100200042725e+002
 9.257237434387e+000; 1.544112343750e+005; 1.100400009155e+002
 9.259095191956e+000; 1.544534375000e+005; 1.100599975586e+002
 9.260927200317e+000; 1.544963593750e+005; 1.100800018311e+002
 9.262808799744e+000; 1.545367812500e+005; 1.100999984741e+002
 9.264666557312e+000; 1.545793437500e+005; 1.101200027466e+002
 9.266548156738e+000; 1.546258437500e+005; 1.101399993896e+002
 9.268404960632e+000; 1.546662500000e+005; 1.101600036621e+002
 9.270261764526e+000; 1.547106093750e+005; 1.101800003052e+002
 9.272119522095e+000; 1.547631875000e+005; 1.101999969482e+002
 9.274001121521e+000; 1.548100468750e+005; 1.102200012207e+002
 9.275981903076e+000; 1.548604687500e+005; 1.102399978638e+002
 9.277764320374e+000; 1.549127031250e+005; 1.102600021362e+002
 9.279670715332e+000; 1.549674218750e+005; 1.102799987793e+002
 9.281602859497e+000; 1.550146406250e+005; 1.103000030518e+002
 9.283385276794e+000; 1.550718593750e+005; 1.103199996948e+002
 9.285341262817e+000; 1.551215781250e+005; 1.103400039673e+002
 9.287198066711e+000; 1.551763125000e+005; 1.103600006104e+002
 9.289031028748e+000; 1.552310312500e+005; 1.103799972534e+002
 9.290937423706e+000; 1.552854062500e+005; 1.104000015259e+002
 9.292843818665e+000; 1.553351250000e+005; 1.104199981689e+002
 9.294700622559e+000; 1.553905625000e+005; 1.104400024414e+002
 9.296533584595e+000; 1.554438593750e+005; 1.104599990845e+002
 9.298464775085e+000; 1.554900000000e+005; 1.104800033569e+002
 9.300271987915e+000; 1.555386406250e+005; 1.105000000000e+002
 9.302128791809e+000; 1.555869218750e+005; 1.105200042725e+002
 9.304059982300e+000; 1.556330625000e+005; 1.105400009155e+002
 9.305843353271e+000; 1.556799218750e+005; 1.105599975586e+002
 9.307824134827e+000; 1.557278437500e+005; 1.105800018311e+002
 9.309680938721e+000; 1.557754218750e+005; 1.105999984741e+002
 9.311537742615e+000; 1.558226406250e+005; 1.106200027466e+002
 9.313445091248e+000; 1.558669843750e+005; 1.106399993896e+002
 9.315301895142e+000; 1.559109843750e+005; 1.106600036621e+002
 9.317158699036e+000; 1.559553281250e+005; 1.106800003052e+002
 9.319040298462e+000; 1.560000468750e+005; 1.106999969482e+002
 9.320922851563e+000; 1.560469062500e+005; 1.107200012207e+002
 9.322754859924e+000; 1.560973281250e+005; 1.107399978638e+002
 9.324636459351e+000; 1.561481250000e+005; 1.107600021362e+002
 9.326617240906e+000; 1.562014218750e+005; 1.107799987793e+002
 9.328400611877e+000; 1.562540000000e+005; 1.108000030518e+002
 9.330307006836e+000; 1.563044375000e+005; 1.108199996948e+002
 9.332213401794e+000; 1.563570156250e+005; 1.108400039673e+002
 9.333971023560e+000; 1.564092343750e+005; 1.108600006104e+002
 9.335927009583e+000; 1.564578750000e+005; 1.108799972534e+002
 9.337759971619e+000; 1.565133125000e+005; 1.109000015259e+002
 9.339591979980e+000; 1.565705468750e+005; 1.109199981689e+002
 9.341523170471e+000; 1.566220468750e+005; 1.109400024414e+002
 9.343429565430e+000; 1.566767812500e+005; 1.109599990845e+002
 9.345312118530e+000; 1.567300781250e+005; 1.109800033569e+002
 9.347144126892e+000; 1.567819375000e+005; 1.110000000000e+002
 9.349075317383e+000; 1.568287968750e+005; 1.110200042725e+002
 9.350882530212e+000; 1.568799375000e+005; 1.110400009155e+002
 9.352765083313e+000; 1.569250000000e+005; 1.110599975586e+002
 9.354671478271e+000; 1.569740156250e+005; 1.110800018311e+002
 9.356478691101e+000; 1.570208593750e+005; 1.110999984741e+002
 9.358434677124e+000; 1.570677187500e+005; 1.111200027466e+002
 9.360316276550e+000; 1.571113593750e+005; 1.111399993896e+002
 9.362149238586e+000; 1.571596406250e+005; 1.111600036621e+002
 9.364080429077e+000; 1.572050625000e+005; 1.111800003052e+002
 9.365912437439e+000; 1.572462031250e+005; 1.111999969482e+002
 9.367769241333e+000; 1.572941250000e+005; 1.112200012207e+002
 9.369626998901e+000; 1.573424218750e+005; 1.112399978638e+002
 9.371508598328e+000; 1.573899843750e+005; 1.112600021362e+002
 9.373365402222e+000; 1.574418593750e+005; 1.112799987793e+002
 9.375247001648e+000; 1.574947968750e+005; 1.113000030518e+002
 9.377228736877e+000; 1.575470156250e+005; 1.113199996948e+002
 9.379011154175e+000; 1.576003125000e+005; 1.113400039673e+002
 9.380892753601e+000; 1.576543125000e+005; 1.113600006104e+002
 9.382823944092e+000; 1.577086875000e+005; 1.113799972534e+002
 9.384632110596e+000; 1.577652031250e+005; 1.114000015259e+002
 9.386538505554e+000; 1.578224218750e+005; 1.114199981689e+002
 9.388395309448e+000; 1.578789375000e+005; 1.114400024414e+002
 9.390252113342e+000; 1.579350937500e+005; 1.114599990845e+002
 9.392183303833e+000; 1.579891093750e+005; 1.114800033569e+002
 9.394065856934e+000; 1.580431093750e+005; 1.115000000000e+002
 9.395922660828e+000; 1.580989062500e+005; 1.115200042725e+002
 9.397779464722e+000; 1.581514843750e+005; 1.115400009155e+002
 9.399710655212e+000; 1.582001406250e+005; 1.115599975586e+002
 9.401518821716e+000; 1.582502187500e+005; 1.115800018311e+002
 9.403375625610e+000; 1.582999218750e+005; 1.115999984741e+002
 9.405257225037e+000; 1.583435625000e+005; 1.116200027466e+002
 9.407065391541e+000; 1.583918593750e+005; 1.116399993896e+002
 9.409046173096e+000; 1.584422812500e+005; 1.116600036621e+002
 9.410927772522e+000; 1.584880625000e+005; 1.116800003052e+002
 9.412784576416e+000; 1.585370781250e+005; 1.116999969482e+002
 9.414690971375e+000; 1.585828593750e+005; 1.117200012207e+002
 9.416548728943e+000; 1.586297031250e+005; 1.117399978638e+002
 9.418405532837e+000; 1.586733437500e+005; 1.117600021362e+002
 9.420287132263e+000; 1.587227031250e+005; 1.117799987793e+002
 9.422143936157e+000; 1.587677812500e+005; 1.118000030518e+002
 9.424001693726e+000; 1.588189218750e+005; 1.118199996948e+002
 9.425883293152e+000; 1.588690000000e+005; 1.118400039673e+002
 9.427839279175e+000; 1.589215781250e+005; 1.118600006104e+002
 9.429671287537e+000; 1.589716562500e+005; 1.118799972534e+002
 9.431552886963e+000; 1.590249531250e+005; 1.119000015259e+002
 9.433460235596e+000; 1.590782343750e+005; 1.119199981689e+002
 9.435217857361e+000; 1.591272500000e+005; 1.119400024414e+002
 9.437149047852e+000; 1.591787500000e+005; 1.119599990845e+002
 9.439005851746e+000; 1.592324062500e+005; 1.119800033569e+002
 9.440838813782e+000; 1.592856875000e+005; 1.120000000000e+002
 9.442770004272e+000; 1.593389843750e+005; 1.120200042725e+002
 9.444651603699e+000; 1.593940781250e+005; 1.120400009155e+002
 9.446533203125e+000; 1.594484375000e+005; 1.120599975586e+002
 9.448390960693e+000; 1.594992343750e+005; 1.120800018311e+002
 9.450297355652e+000; 1.595489531250e+005; 1.120999984741e+002
 9.452129364014e+000; 1.595968750000e+005; 1.121200027466e+002
 9.454010963440e+000; 1.596433750000e+005; 1.121399993896e+002
 9.455917358398e+000; 1.596909531250e+005; 1.121600036621e+002
 9.457700729370e+000; 1.597395937500e+005; 1.121800003052e+002
 9.459681510925e+000; 1.597868125000e+005; 1.121999969482e+002
 9.461563110352e+000; 1.598354531250e+005; 1.122200012207e+002
 9.463395118713e+000; 1.598837343750e+005; 1.122399978638e+002
 9.465302467346e+000; 1.599284531250e+005; 1.122600021362e+002
 9.467159271240e+000; 1.599735156250e+005; 1.122799987793e+002
 9.469016075134e+000; 1.600210781250e+005; 1.123000030518e+002
 9.470872879028e+000; 1.600672187500e+005; 1.123199996948e+002
 9.472755432129e+000; 1.601126562500e+005; 1.123400039673e+002
 9.474587440491e+000; 1.601670156250e+005; 1.123600006104e+002
 9.476469039917e+000; 1.602195937500e+005; 1.123799972534e+002
 9.478425025940e+000; 1.602703906250e+005; 1.124000015259e+002
 9.480257987976e+000; 1.603272656250e+005; 1.124199981689e+002
 9.482139587402e+000; 1.603834218750e+005; 1.124400024414e+002
 9.484045982361e+000; 1.604395781250e+005; 1.124599990845e+002
 9.485877990723e+000; 1.604939375000e+005; 1.124800033569e+002
 9.487785339355e+000; 1.605525937500e+005; 1.125000000000e+002
 9.489642143250e+000; 1.606073281250e+005; 1.125200042725e+002
 9.491474151611e+000; 1.606656250000e+005; 1.125400009155e+002
 9.493405342102e+000; 1.607217812500e+005; 1.125599975586e+002
 9.495262145996e+000; 1.607800781250e+005; 1.125800018311e+002
 9.497169494629e+000; 1.608330156250e+005; 1.125999984741e+002
 9.499001502991e+000; 1.608877500000e+005; 1.126200027466e+002
 9.500907897949e+000; 1.609431875000e+005; 1.126399993896e+002
 9.502739906311e+000; 1.609939687500e+005; 1.126600036621e+002
 9.504597663879e+000; 1.610433281250e+005; 1.126800003052e+002
 9.506504058838e+000; 1.610955625000e+005; 1.126999969482e+002
 9.508311271667e+000; 1.611449218750e+005; 1.127200012207e+002
 9.510267257690e+000; 1.611935625000e+005; 1.127399978638e+002
 9.512149810791e+000; 1.612429218750e+005; 1.127600021362e+002
 9.514006614685e+000; 1.612940625000e+005; 1.127799987793e+002
 9.515913009644e+000; 1.613427187500e+005; 1.128000030518e+002
 9.517769813538e+000; 1.613902812500e+005; 1.128199996948e+002
 9.519627571106e+000; 1.614385781250e+005; 1.128400039673e+002
 9.521484375000e+000; 1.614861406250e+005; 1.128600006104e+002
 9.523341178894e+000; 1.615362187500e+005; 1.128799972534e+002
 9.525222778320e+000; 1.615902343750e+005; 1.129000015259e+002
 9.527105331421e+000; 1.616445937500e+005; 1.129199981689e+002
 9.529061317444e+000; 1.616968125000e+005; 1.129400024414e+002
 9.530893325806e+000; 1.617508281250e+005; 1.129599990845e+002
 9.532750129700e+000; 1.618059062500e+005; 1.129800033569e+002
 9.534681320190e+000; 1.618606406250e+005; 1.130000000000e+002
 9.536464691162e+000; 1.619135781250e+005; 1.130200042725e+002
 9.538395881653e+000; 1.619697343750e+005; 1.130400009155e+002
 9.540227890015e+000; 1.620298125000e+005; 1.130599975586e+002
 9.542059898376e+000; 1.620841875000e+005; 1.130800018311e+002
 9.544016838074e+000; 1.621417656250e+005; 1.130999984741e+002
 9.545873641968e+000; 1.621975625000e+005; 1.131200027466e+002
 9.547780036926e+000; 1.622569375000e+005; 1.131399993896e+002
 9.549612045288e+000; 1.623062968750e+005; 1.131600036621e+002
 9.551519393921e+000; 1.623642500000e+005; 1.131800003052e+002
 9.553351402283e+000; 1.624111093750e+005; 1.131999969482e+002
 9.555233001709e+000; 1.624661875000e+005; 1.132200012207e+002
 9.557139396667e+000; 1.625144687500e+005; 1.132399978638e+002
 9.558947563171e+000; 1.625659843750e+005; 1.132600021362e+002
 9.560878753662e+000; 1.626146250000e+005; 1.132799987793e+002
 9.562809944153e+000; 1.626679218750e+005; 1.133000030518e+002
 9.564617156982e+000; 1.627140625000e+005; 1.133199996948e+002
 9.566523551941e+000; 1.627623437500e+005; 1.133400039673e+002
 9.568381309509e+000; 1.628131406250e+005; 1.133600006104e+002
 9.570238113403e+000; 1.628621406250e+005; 1.133799972534e+002
 9.572119712830e+000; 1.629097031250e+005; 1.134000015259e+002
 9.573976516724e+000; 1.629590625000e+005; 1.134199981689e+002
 9.575834274292e+000; 1.630109375000e+005; 1.134400024414e+002
 9.577691078186e+000; 1.630620781250e+005; 1.134599990845e+002
 9.579647064209e+000; 1.631142968750e+005; 1.134800033569e+002
 9.581503868103e+000; 1.631704531250e+005; 1.135000000000e+002
 9.583361625671e+000; 1.632294687500e+005; 1.135200042725e+002
 9.585292816162e+000; 1.632881406250e+005; 1.135400009155e+002
 9.587124824524e+000; 1.633475156250e+005; 1.135599975586e+002
 9.589031219482e+000; 1.634050937500e+005; 1.135800018311e+002
 9.590888023376e+000; 1.634616093750e+005; 1.135999984741e+002
 9.592720985413e+000; 1.635192031250e+005; 1.136200027466e+002
 9.594627380371e+000; 1.635764218750e+005; 1.136399993896e+002
 9.596533775330e+000; 1.636347343750e+005; 1.136600036621e+002
 9.598415374756e+000; 1.636908906250e+005; 1.136800003052e+002
 9.600248336792e+000; 1.637456093750e+005; 1.136999969482e+002
 9.602154731750e+000; 1.638010468750e+005; 1.137200012207e+002
 9.604011535645e+000; 1.638514843750e+005; 1.137399978638e+002
 9.605843544006e+000; 1.638979843750e+005; 1.137600021362e+002
 9.607726097107e+000; 1.639516250000e+005; 1.137799987793e+002
 9.609533309937e+000; 1.640013437500e+005; 1.138000030518e+002
 9.611489295959e+000; 1.640517812500e+005; 1.138199996948e+002
 9.613395690918e+000; 1.640997187500e+005; 1.138400039673e+002
 9.615203857422e+000; 1.641537187500e+005; 1.138600006104e+002
 9.617135047913e+000; 1.641987968750e+005; 1.138799972534e+002
 9.618991851807e+000; 1.642506562500e+005; 1.139000015259e+002
 9.620848655701e+000; 1.642982187500e+005; 1.139199981689e+002
 9.622731208801e+000; 1.643482968750e+005; 1.139400024414e+002
 9.624612808228e+000; 1.643980156250e+005; 1.139599990845e+002
 9.626469612122e+000; 1.644527500000e+005; 1.139800033569e+002
 9.628326416016e+000; 1.645028125000e+005; 1.140000000000e+002
 9.630282402039e+000; 1.645571875000e+005; 1.140200042725e+002
 9.632140159607e+000; 1.646165625000e+005; 1.140400009155e+002
 9.633972167969e+000; 1.646720000000e+005; 1.140599975586e+002
 9.635903358459e+000; 1.647270781250e+005; 1.140800018311e+002
 9.637735366821e+000; 1.647850312500e+005; 1.140999984741e+002
 9.639617919922e+000; 1.648404687500e+005; 1.141200027466e+002
 9.641474723816e+000; 1.648966250000e+005; 1.141399993896e+002
 9.643306732178e+000; 1.649542031250e+005; 1.141600036621e+002
 9.645237922668e+000; 1.650135781250e+005; 1.141800003052e+002
 9.647120475769e+000; 1.650722500000e+005; 1.141999969482e+002
 9.649002075195e+000; 1.651312656250e+005; 1.142200012207e+002
 9.650834083557e+000; 1.651874218750e+005; 1.142399978638e+002
 9.652765274048e+000; 1.652417812500e+005; 1.142600021362e+002
 9.654622077942e+000; 1.652936406250e+005; 1.142799987793e+002
 9.656455039978e+000; 1.653430156250e+005; 1.143000030518e+002
 9.658386230469e+000; 1.653930781250e+005; 1.143199996948e+002
 9.660168647766e+000; 1.654460156250e+005; 1.143400039673e+002
 9.662099838257e+000; 1.654971718750e+005; 1.143600006104e+002
 9.664056777954e+000; 1.655461718750e+005; 1.143799972534e+002
 9.665839195251e+000; 1.655983906250e+005; 1.144000015259e+002
 9.667745590210e+000; 1.656502500000e+005; 1.144199981689e+002
 9.669602394104e+000; 1.656946093750e+005; 1.144400024414e+002
 9.671460151672e+000; 1.657453906250e+005; 1.144599990845e+002
 9.673341751099e+000; 1.657958281250e+005; 1.144800033569e+002
 9.675198554993e+000; 1.658473437500e+005; 1.145000000000e+002
 9.677055358887e+000; 1.659002812500e+005; 1.145200042725e+002
 9.678913116455e+000; 1.659582187500e+005; 1.145400009155e+002
 9.680844306946e+000; 1.660115156250e+005; 1.145599975586e+002
 9.682750701904e+000; 1.660741093750e+005; 1.145800018311e+002
 9.684557914734e+000; 1.661309843750e+005; 1.145999984741e+002
 9.686513900757e+000; 1.661910625000e+005; 1.146200027466e+002
 9.688346862793e+000; 1.662522343750e+005; 1.146399993896e+002
 9.690228462219e+000; 1.663116093750e+005; 1.146600036621e+002
 9.692110061646e+000; 1.663688281250e+005; 1.146800003052e+002
 9.693943023682e+000; 1.664335781250e+005; 1.146999969482e+002
 9.695849418640e+000; 1.664936718750e+005; 1.147200012207e+002
 9.697731018066e+000; 1.665512500000e+005; 1.147399978638e+002
 9.699637413025e+000; 1.666120625000e+005; 1.147600021362e+002
